wormbase_gene_id,gene_symbol,gene_function,protein_domains,chromosome,strand,biotype,gene_start,gene_end,gene_length,g_count,c_count,a_count,t_count,g_percentage,c_percentage,gc_percentage,five_prime_UTR_length,CDS_length,intron_length,three_prime_UTR_length,exon_length,promoter_length,TSS_region_length,gene_body_length,intergenic_length,pis_five_prime_UTR_count,pis_CDS_count,pis_intron_count,pis_three_prime_UTR_count,pis_exon_count,pis_promoter_count,pis_TSS_region_count,pis_gene_body_count,pis_intergenic_count,pis_total,pis_five_prime_UTR_density_per_kb,pis_CDS_density_per_kb,pis_intron_density_per_kb,pis_three_prime_UTR_density_per_kb,pis_exon_density_per_kb,pis_promoter_density_per_kb,pis_TSS_region_density_per_kb,pis_gene_body_density_per_kb,pis_intergenic_density_per_kb,pis_total_density_per_kb,pgs_five_prime_UTR_count,pgs_CDS_count,pgs_intron_count,pgs_three_prime_UTR_count,pgs_exon_count,pgs_promoter_count,pgs_TSS_region_count,pgs_gene_body_count,pgs_intergenic_count,pgs_total,pgs_five_prime_UTR_density_per_kb,pgs_CDS_density_per_kb,pgs_intron_density_per_kb,pgs_three_prime_UTR_density_per_kb,pgs_exon_density_per_kb,pgs_promoter_density_per_kb,pgs_TSS_region_density_per_kb,pgs_gene_body_density_per_kb,pgs_intergenic_density_per_kb,pgs_total_density_per_kb
WBGene00220034,M57.3,none available,,IV,+,ncRNA,3521958,3522027,70,25,14,21,10,35.71,20.0,55.71,0,0,0,0,70,0,0,70,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.2857,0.0,14.2857
WBGene00015035,otpl-1,"otpl-1 encodes an ortholog of otopetrins such as human OTOP1 (OMIM:607806), OTOP2 (OMIM:607827), and OTOP3 (OMIM:607828), along with  other homologs in fish and insects (such as crustacean OTOPLb);  otopetrins are predicted to have 12 transmembrane helices; by homology  with OTOP1 and OTOPLb, OTPL-1 might regulate intracellular calcium  fluxes during extracellular stimuli, promote extracellular calcium  carbonate biomineralization, or both; OTPL-1's paralogs include OTPL-2 through OTPL-8.",Otopetrin,IV,+,protein_coding,3568979,3577770,8792,1478,1505,2718,3091,16.81,17.12,33.93,262,2411,6393,140,2574,0,0,8792,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1564,0.0,0.0,0.0,0.0,0.1137,0.0,0.1137
WBGene00021362,fmil-1,Y37E11AL.6 encodes a predicted secreted protein with two cadherindomains and a C-terminal EGF-like domain.,Cadherin; Cadherin-like; GPS motif; Immunoglobulin-like fold,IV,-,protein_coding,3658874,3668703,9830,1938,1841,3052,2999,19.72,18.73,38.44,0,3132,6519,221,3353,0,0,9830,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1534,0.0,0.0,0.0,0.0,0.1017,0.0,0.1017
WBGene00019546,glct-6,none available,"Glycosyl transferase, family 43; Nucleotide-diphospho-sugar transferases",IV,+,protein_coding,3784210,3794049,9840,1748,1674,2818,3600,17.76,17.01,34.78,155,1080,8419,193,1421,0,0,9840,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1188,0.0,0.0,0.0,0.0,0.1016,0.0,0.1016,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00019726,bris-1,none available,"IQ motif and SEC7 domain-containing protein, PH domain; PH domain-like; Sec7 domain; Sec7 domain, alpha orthogonal bundle",IV,-,protein_coding,3807870,3819328,11459,2080,1917,3709,3753,18.15,16.73,34.88,92,1979,9321,210,2281,0,0,11459,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,0.5053,0.0,0.0,0.0,0.0,0.0,0.0873,0.0,0.0873
WBGene00196154,F28F9.8,none available,,IV,-,ncRNA,3852722,3852987,266,72,60,57,77,27.07,22.56,49.62,0,0,0,0,266,0,0,266,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7594,0.0,3.7594
WBGene00020930,hlh-30,"hlh-30 encodes a predicted basic helix-loop-helix (bHLH) transcription factor, one of 42 such genes in the C. elegans genome, it is spliced to give 18 different transcripts; it is orthologous to human microphthalmia-associated transcription factor (HGNC:MITF); loss of hlh-30 activity via RNAi results in reduced fat storage; HLH-30 demonstrates sequence-specific DNA binding for the E box sequence CACGTG and likely binds DNA as a homodimer; expression profiles of hlh-30 mutants indicate that, like its human ortholog, HLH-30 regulates expression of genes involved in metabolism; at least one of the bHLH protein isoforms appears to be important for an infection-specific immune response to M. nematophilum, though the overall induction of this gene following infection was not appreciable (1.3-fold).","Myc-type, basic helix-loop-helix (bHLH) domain",IV,-,protein_coding,4014793,4034951,20159,4450,3561,6530,5618,22.07,17.66,39.74,401,1955,17679,1214,3268,0,0,20159,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0566,0.0,0.0,0.0,0.0,0.0496,0.0,0.0496,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00219216,K08D10.14,none available,,IV,+,protein_coding,4154941,4157185,2245,399,399,700,747,17.77,17.77,35.55,578,525,1091,86,1189,0,0,2245,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.9166,0.0,0.0,0.0,0.0,0.4454,0.0,0.4454
WBGene00019532,K08D10.9,none available,,IV,+,pseudogene,4157634,4161789,4156,695,758,1265,1438,16.72,18.24,34.96,0,0,0,0,0,0,0,4156,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2406,0.0,0.2406
WBGene00017936,zipt-2.2,none available,Zinc/iron permease,IV,-,protein_coding,4229135,4235365,6231,1182,1156,2001,1892,18.97,18.55,37.52,145,1050,4963,79,1274,0,0,6231,0,0,1,0,0,0,0,0,1,0,1,0.0,0.9524,0.0,0.0,0.0,0.0,0.0,0.1605,0.0,0.1605,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00000610,col-33,"col-33 encodes a predicted cuticular collagen; by homology, col-33 is predicted to play a role in cuticle biosynthesis and regulation of body size and morphogenesis; however, as loss of col-33 activity via large-scale RNAi screens does not result in any obvious abnormalities, the precise role of COL-33 in C. elegans development and/or behavior is not yet known.","Collagen triple helix repeat; Nematode cuticle collagen, N-terminal",IV,+,protein_coding,4263293,4265223,1931,424,426,584,497,21.96,22.06,44.02,48,915,920,48,1011,0,0,1931,0,0,1,0,0,0,0,0,1,0,1,0.0,1.0929,0.0,0.0,0.0,0.0,0.0,0.5179,0.0,0.5179,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017489,F15E6.9,none available,P-loop containing nucleoside triphosphate hydrolase,IV,-,protein_coding,4293574,4299083,5510,936,1109,1651,1814,16.99,20.13,37.11,11,1950,3505,47,2008,0,0,5510,0,0,1,0,0,0,0,0,1,0,1,0.0,0.5128,0.0,0.0,0.0,0.0,0.0,0.1815,0.0,0.1815,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017482,set-9,"set-9 encodes a large (1,655-residue) protein with a low-complexity N-terminal region, followed by a PHD-zinc finger and a SET domain; SET-9 has no non-nematode orthologs, but has 96% identity (1616/1679 residues) to its paralog SET-26; SET-9 is required for a normally short lifespan and low spontaneous mutation rate; life extension by set-9(RNAi) requires DAF-16, indicating that SET-9 limits normal lifespan by negatively regulating DAF-16 (either directly or indirectly); otherwise, neither set-9(n4949) nor set-9(RNAi) have any obvious phenotypes.","SET domain; Zinc finger, FYVE/PHD-type; Zinc finger, PHD-finger; Zinc finger, PHD-type; Zinc finger, RING/FYVE/PHD-type",IV,+,protein_coding,4307896,4317140,9245,2065,2003,2805,2372,22.34,21.67,44.0,50,4872,3796,527,5449,0,0,9245,0,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,1.8975,0.0,0.0,0.0,0.1082,0.0,0.1082,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00020977,oac-52,none available,Acyltransferase 3,IV,-,protein_coding,4342262,4346612,4351,650,774,1407,1520,14.94,17.79,32.73,54,2061,2141,95,2210,0,0,4351,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,0.4852,0.0,0.0,0.0,0.0,0.0,0.2298,0.0,0.2298
WBGene00006228,str-185,none available,"7TM GPCR, serpentine receptor class r (Str)",IV,-,protein_coding,4427601,4430001,2401,457,509,806,629,19.03,21.2,40.23,219,1071,999,112,1402,0,0,2401,0,0,1,0,0,0,0,0,1,0,1,0.0,0.9337,0.0,0.0,0.0,0.0,0.0,0.4165,0.0,0.4165,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00019955,R08C7.12,none available,TDU repeat,IV,+,protein_coding,4449739,4460130,10392,1822,2040,3142,3388,17.53,19.63,37.16,1732,1079,8587,396,3200,0,0,10392,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1165,0.0,0.0,0.0,0.0,0.0962,0.0,0.0962,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00019719,M01H9.3,none available,,IV,-,protein_coding,4468500,4477059,8560,1688,1562,2719,2591,19.72,18.25,37.97,986,747,7505,418,2038,0,0,8560,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1168,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00022683,ZK185.3,none available,Acyl-CoA N-acyltransferase,IV,-,protein_coding,4528759,4530432,1674,283,327,518,546,16.91,19.53,36.44,105,882,609,78,1065,0,0,1674,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.642,0.0,0.0,0.0,0.0,0.5974,0.0,0.5974,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00017597,F19C7.8,none available,SH3 domain,IV,-,protein_coding,4610575,4638095,27521,5117,4734,9220,8450,18.59,17.2,35.79,0,1840,25878,326,2166,0,0,27521,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0386,0.0,0.0,0.0,0.0,0.0363,0.0,0.0363
WBGene00017919,F29B9.1,none available,Methyltransferase domain; Protein-lysine N-methyltransferase Efm4; S-adenosyl-L-methionine-dependent methyltransferase,IV,+,protein_coding,4665379,4667289,1911,362,306,620,623,18.94,16.01,34.96,45,711,1105,50,806,0,0,1911,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5233,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00001439,fkh-7,"fkh-7 encodes one of 15 forkhead transcriptional regulators encoded by the C. elegans genome; by homology, FKH-7 is predicted to function as a transcription factor that regulates gene expression during development; however, as loss of fkh-7 activity via RNA-mediated interference (RNAi) does not result in any obvious abnormalities, the precise role of FKH-7 in C. elegans development and/or behavior is not yet known; however, reporter gene studies indicate that fkh-7 expression is detected only in neurons of the head and tail ganglia, the nerve cord, and the male tail, suggesting that FKH-7 likely functions in nervous system differentiation.","FOXP, coiled-coil domain; Fork head domain; Winged helix-turn-helix DNA-binding domain",IV,+,protein_coding,5584684,5610378,25695,4014,4662,8080,8939,15.62,18.14,33.77,0,2360,22666,855,3150,0,0,25695,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0441,0.0,0.0,0.0,0.0,0.0389,0.0,0.0389,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00019156,H04M03.12,none available,,IV,-,protein_coding,5899597,5903355,3759,575,597,1224,1363,15.3,15.88,31.18,2,960,2793,1052,1771,0,0,3759,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.358,0.0,0.0,0.0,0.0,0.266,0.0,0.266,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00044502,C46G7.5,none available,,IV,-,protein_coding,6010192,6011645,1454,302,159,456,537,20.77,10.94,31.71,18,156,890,390,564,0,0,1454,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.1236,0.0,0.0,0.0,0.0,0.6878,0.0,0.6878
WBGene00004112,pqn-22,"The protein product of this gene is predicted to contain a glutamine/asparagine (Q/N)-rich ('prion') domain, by the algorithm of Michelitsch and Weissman (as of the WS77 release of WormBase, i.e., in wormpep77).",Zasp-like motif,IV,-,protein_coding,6019672,6033639,13968,2368,2133,4459,5008,16.95,15.27,32.22,0,3498,10629,306,3804,0,0,13968,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0941,0.0,0.0,0.0,0.0,0.0716,0.0,0.0716,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00016611,bicd-1,"bicd-1 encodes the C. elegans homolog of Drosophila BicaudalD, a dynein regulator; in C. elegans, bicd-1 is an essential gene and is also required for hyp7 nuclear migrations; BICD-1 physically interacts with UNC-83 and EGAL-1, and thus likely functions as part of a dynein regulatory complex (that also includes DLC-1) that controls the directionality and extent of nuclear migrations; a bicd-1::GFP promoter fusion is expressed in a subset of embryonic cells, including the hyp7 cells at the time of their nuclear migration.","Bicaudal-D protein, microtubule-associated",IV,-,protein_coding,6565377,6572338,6962,1006,1180,2290,2486,14.45,16.95,31.4,10,2214,3925,852,3076,0,0,6962,0,0,1,0,0,0,0,0,1,0,1,0.0,0.4517,0.0,0.0,0.0,0.0,0.0,0.1436,0.0,0.1436,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00003043,lip-1,"lip-1 encodes a mitogen-activated protein (MAP) kinase phosphatase homologous to the vertebrate dual specificity phosphatase MKP-3; during development, LIP-1 negatively regulates MAP kinase activity to control the extent of germline proliferation and oocyte meiotic cell cycle progression; lip-1 activity is also required redundantly with dep-1 to negatively regulate MAPK signaling during vulval induction; in addition, lip-1 is required for normal embryonic development; lip-1 expression begins during embryogenesis and continues through adulthood; expression is seen in most somatic cells and in germ cells of the pachytene region, transition zone and proximal-most region of the mitotic zone; in the pachytene region, LIP-1 is associated with the plasma membrane; in early L3 larvae, LIP-1 expression increases in secondary vulval precursor cells in a lin-12/Notch-dependent manner, suggesting that lip-1 may be a direct downstream target of lin-12-mediated signaling; interaction with the Notch pathway is further demonstrated by chromatin immunoprecipitation experiments showing that, in the germline, the lip-1 promoter region coprecipitates with LAG-3; germline lip-1 mRNA accumulation is negatively regulated by the FBF proteins (FBF-1 and FBF-2) that bind to the lip-1 3'UTR.","Atypical dual specificity phosphatase; Dual specificity phosphatase; Dual specificity phosphatase, catalytic domain; Dual specificity protein phosphatase domain; Mitogen-activated protein (MAP) kinase phosphatase; Protein-tyrosine phosphatase-like; Rhodanese-like domain",IV,+,protein_coding,6842958,6846011,3054,457,648,927,1022,14.96,21.22,36.18,6,1257,1043,997,2260,0,0,3054,0,0,0,0,1,0,0,0,1,0,1,0.0,0.0,0.0,1.003,0.0,0.0,0.0,0.3274,0.0,0.3274,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00002178,jnk-1,"jnk-1 encodes a serine/threonine kinase that is the sole C. elegans member of the c-Jun N-terminal kinase (JNK) subgroup of mitogen-activated protein (MAP) kinases; jnk-1 is required for normal coordinated locomotion as well as for normal adult lifespan and response to heat and oxidative stress; JNK-1 exhibits kinase activity in vitro that is dependent upon activation by the JKK-1/MAPKK; in addition, JKK-1-dependent JNK-1 phosphorylation is required for JNK-1-mediated lifespan extension, as is DAF-16, with which JNK-1 physically interacts and phosphorylates and whose nuclear translocation is under JNK-1 control; a JNK-1::GFP translational fusion protein is expressed in nearly all neuronal cell bodies and processes, including the nerve ring, head and tail ganglions, and the dorsal and ventral nerve cords, at all stages of development.","Mitogen-activated protein (MAP) kinase, JNK; Protein kinase domain; Protein kinase-like domain",IV,+,protein_coding,6957641,6963719,6079,989,1006,1976,2108,16.27,16.55,32.82,263,1392,4524,127,1555,0,0,6079,0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1645,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00022727,prkl-1,"prkl-1 encodes a homolog of Drosophila ESPINAS and PRICKLE, and of humanPRICKLE1, PRICKLE2, and LMO6; prkl-1 enables Wnt-directed planar cellpolarity; prkl-1 is required for the fully asymmetrical division of B.aversus B.p cells, though this requirement is quantitatively weak.","PET domain; Zinc finger, LIM-type",IV,-,protein_coding,6978742,6986935,8194,1442,1529,2656,2567,17.6,18.66,36.26,0,1683,6336,286,1969,0,0,8194,0,0,1,0,0,0,0,0,1,0,1,0.0,0.5942,0.0,0.0,0.0,0.0,0.0,0.122,0.0,0.122,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00015531,C06E4.2,none available,,IV,+,protein_coding,7276961,7283234,6274,1001,1169,1926,2178,15.95,18.63,34.59,191,279,5847,148,613,0,0,6274,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.171,0.0,0.0,0.0,0.0,0.1594,0.0,0.1594
WBGene00002074,ima-3,"ima-3 encodes one of three C. elegans importin alpha nuclear transport factors and the importin alpha that is most similar to the alpha3-subtype; ima-3 activity is required throughout development: during oogenesis, ima-3 is essential for progression past pachytene of meiotic prophase I and for proper organization of the nuclear pore complex (NPC) as well as association of P granules with the NPC; ima-3 is also required for normal embryonic, larval, and germline development; in vitro, IMA-3 can interact with human importin beta1, suggesting that it functions in a complex with C. elegans importin betas in vivo; IMA-3 is expressed in males and hermaphrodites, in both the germline and in somatic tissue; in the germline, IMA-3 is seen in the common cytoplasm of the rachis and in association with the nuclear envelope of germline nuclei and the residual body of developing spermatids.","Armadillo; Armadillo-like helical; Armadillo-type fold; Atypical Arm repeat; Importin subunit alpha; Importin-alpha, importin-beta-binding domain",IV,-,protein_coding,7558726,7561664,2939,679,531,967,762,23.1,18.07,41.17,4,1545,325,1065,2614,0,0,2939,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3403
WBGene00001584,nrde-4,"nrde-4 encodes a novel protein conserved amongst nematodes; NRDE-4 plays a key role in the nuclear RNAi pathway and chromatin regulation; NRDE-4 is required for silencing nuclear localized RNAs and linking small RNAs to transcription inhibition and histone H3K9 methylation; in regulating gene expression, NRDE-4 functions downstream of NRDE-1, NRDE-2, and NRDE-3 pre-mRNA interactions; NRDE-4 has also been shown to physically interact with GEI-4, a coiled-coil domain protein required for embryonic viability, fertility, and vulval morphogenesis that also interacts with GEX-2, a putative Rac-binding protein, and intermediate filaments.",,IV,-,protein_coding,7646320,7654262,7943,1356,1467,2430,2690,17.07,18.47,35.54,49,2390,5442,99,2538,0,0,7943,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1838,0.0,0.0,0.0,0.0,0.1259,0.0,0.1259,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00004732,sax-7,"sax-7 encodes an ortholog of human L1CAM, and a paralog of lad-2; L1CAM is a member of the group of highly conserved transmembrane cell adhesion receptor molecules which belong to the immunuglobulin superfamily; SAX-7 is required for axon guidance, neurite outgrowth and maintenance of neuronal positioning through homophilic and heterophilic interactions; sax-7 also affects germline development, embryonic morphogenesis, gonadal morphogenesis and tissue attachment; SAX-7 function is regulated by its physical interaction with the ankyrin UNC-44, and the gamma-syntrophin STN-2; nonphosphorylated SAX-7 is ubiquitously expressed at  sites of cell-cell contact and colocalizes with UNC-44.","Fibronectin type III; Immunoglobulin I-set; Immunoglobulin subtype; Immunoglobulin subtype 2; Immunoglobulin-like domain; Immunoglobulin-like fold; Neurofascin/L1/NrCAM, C-terminal domain",IV,+,protein_coding,8062659,8084087,21429,3855,3893,6737,6944,17.99,18.17,36.16,749,4150,16087,1324,6223,0,0,21429,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0622,0.0,0.0,0.0,0.0,0.0467,0.0,0.0467
WBGene00003837,oat-1,"oat-1 encodes a transmembrane organic anion transporter; although loss of oat-1 activity via large-scale RNAi screens results in no obvious abnormalities, when expressed in mammalian cells OAT-1 can transport a variety of structurally diverse organic anions via an anion exchange mechanism that is functionally coupled to a sodium-coupled dicarboxylate transporter; by homology with mammalian OAT1 transporters, C. elegans OAT-1 is predicted to function in xenobiotic elimination.","Major facilitator superfamily domain; Major facilitator,  sugar transporter-like",IV,-,protein_coding,8464752,8472593,7842,1140,1722,2491,2489,14.54,21.96,36.5,4,1581,6157,100,1685,0,0,7842,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1624,0.0,0.0,0.0,0.0,0.1275,0.0,0.1275,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00015650,pkg-2,none available,Cyclic nucleotide-binding domain; Cyclic nucleotide-binding-like; Protein kinase domain; Protein kinase-like domain; RmlC-like jelly roll fold,IV,+,protein_coding,8520894,8538187,17294,2986,3062,5411,5835,17.27,17.71,34.97,71,1919,14990,448,2438,0,0,17294,0,0,1,0,0,0,0,0,1,0,1,0.0,0.5211,0.0,0.0,0.0,0.0,0.0,0.0578,0.0,0.0578,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00012428,Y11D7A.3,none available,"Ion channel regulatory protein, UNC-93; Major facilitator superfamily domain",IV,+,protein_coding,9233091,9241387,8297,1386,1434,2544,2933,16.7,17.28,33.99,29,1445,6727,171,1645,0,0,8297,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.1487,0.0,0.0,0.0,0.0,0.1205,0.0,0.1205
WBGene00009883,nspg-11,none available,,IV,-,protein_coding,9322489,9324089,1601,270,304,517,510,16.86,18.99,35.85,14,678,872,37,729,0,0,1601,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.1468,0.0,0.0,0.0,0.0,0.6246,0.0,0.6246,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00007506,fbxc-58,none available,,IV,+,protein_coding,9371508,9373206,1699,292,241,619,547,17.19,14.18,31.37,1,999,629,70,1070,0,0,1699,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,1.5898,0.0,0.0,0.0,0.0,0.5886,0.0,0.5886
WBGene00010150,F56D5.6,none available,,IV,+,protein_coding,9401922,9412663,10742,1943,2039,3417,3343,18.09,18.98,37.07,141,1382,9091,406,1929,0,0,10742,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.11,0.0,0.0,0.0,0.0,0.0931,0.0,0.0931,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00009542,copb-2,"F38E11.5 encodes a beta' (beta-prime) subunit of the coatomer (COPI) complex; in mass RNAi assays, F38E11.5 is required for fertility and general health.","Coatomer beta' subunit (COPB2); Coatomer, WD associated region; G-protein beta WD-40 repeat; WD40 repeat; WD40-repeat-containing domain; WD40/YVTN repeat-like-containing domain",IV,+,protein_coding,9459731,9464020,4290,872,882,1209,1327,20.33,20.56,40.89,6,3003,568,713,3722,0,0,4290,0,0,1,0,0,0,0,0,1,0,1,0.0,0.333,0.0,0.0,0.0,0.0,0.0,0.2331,0.0,0.2331,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00011456,T05A1.5,none available,Major facilitator superfamily; Major facilitator superfamily domain,IV,+,protein_coding,9546286,9560446,14161,3608,2666,3601,4286,25.48,18.83,44.3,194,1105,12426,630,1929,0,0,14161,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0805,0.0,0.0,0.0,0.0,0.0706,0.0,0.0706
WBGene00044922,Y43C5A.7,none available,,IV,+,protein_coding,10277260,10278009,750,177,99,211,263,23.6,13.2,36.8,109,240,294,107,456,0,0,750,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,1,0,1,0.0,4.1667,0.0,0.0,0.0,0.0,0.0,1.3333,0.0,1.3333
WBGene00201118,R09H10.11,none available,,IV,-,ncRNA,10613888,10614057,170,44,54,28,44,25.88,31.76,57.65,0,0,0,0,170,0,0,170,0,0,0,1,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8824,0.0,5.8824,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
