wormbase_gene_id,gene_symbol,gene_function,protein_domains,chromosome,strand,biotype,n_transcripts,pis_total_hits,pis_transcripts_with_any,pis_transcripts_with_utr5,pis_transcripts_with_cds,pis_transcripts_with_utr3,pis_pct_transcripts_with_any,pis_pct_transcripts_with_utr5,pis_pct_transcripts_with_cds,pis_pct_transcripts_with_utr3,pis_avg_density_utr5,pis_avg_density_cds,pis_avg_density_utr3,pis_avg_total_density,pgs_total_hits,pgs_transcripts_with_any,pgs_transcripts_with_utr5,pgs_transcripts_with_cds,pgs_transcripts_with_utr3,pgs_pct_transcripts_with_any,pgs_pct_transcripts_with_utr5,pgs_pct_transcripts_with_cds,pgs_pct_transcripts_with_utr3,pgs_avg_density_utr5,pgs_avg_density_cds,pgs_avg_density_utr3,pgs_avg_total_density
WBGene00006606,tra-3,"tra-3 encodes an atypical calpain regulatory protease that lacks calcium-binding EF hand domains; during development, TRA-3 likely promotes female development in XX hermaphrodites by cleaving the membrane-associated TRA-2A protein to generate a TRA-2 peptide likely to have feminizing activity; in addition, TRA-3 is one of several proteases that mediate necrotic cell death during neurodegeneration.","C2 domain; Peptidase C2, calpain family; Peptidase C2, calpain, catalytic domain; Peptidase C2, calpain, domain III; Peptidase C2, calpain, large subunit, domain III",IV,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006607,tre-1,none available,"Glycoside hydrolase, family 37; Six-hairpin glycosidase-like",I,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006608,tre-2,tre-2 encodes one of four C. elegans trehalases; tre-2 is expressed throughout development.,"Glycoside hydrolase, family 37; Six-hairpin glycosidase-like",IV,-,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006609,tre-3,tre-3 encodes one of four putative trehalases in C. elegans; tre-3 is expressed throughout development.,"Glycoside hydrolase, family 37; Six-hairpin glycosidase-like",V,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006610,tre-4,none available,"Glycoside hydrolase, family 37; Six-hairpin glycosidase-like",X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006611,tre-5,none available,"Glycoside hydrolase, family 37; Six-hairpin glycosidase-like",II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006612,trf-1,"trf-1 encodes the sole C. elegans ortholog of the Tumor Necrosis Factor (TNF) receptor-associated factor adaptor protein; from N- to C-terminus, TRF-1 has five domains: a RING finger domain, three cysteine-rich (CART) domains and a meprin-associated Traf homology (MATH) domain; trf-1(nr2014) mutant animals display a shortened lifespan and a diminished immune response to Salmonella enterica infection.","MATH/TRAF domain; TRAF-like; Zinc finger, RING-type; Zinc finger, RING/FYVE/PHD-type; Zinc finger, TRAF-type",III,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006613,trm-1,none available,"S-adenosyl-L-methionine-dependent methyltransferase; tRNA methyltransferase, Trm1",V,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006614,trp-1,"trp-1 encodes a transient receptor potential (TRP) channel that, along with TRP-2 and SPE-41, constitutes the three C. elegans members of the TRPC subfamily; trp-1, along with trp-2, control nicotine-dependent behavior; a TRP-1::GFP reporter fusion is expressed in motor neurons, interneurons, vulval and intestinal muscles, and the BAG sensory neuron.","Ankyrin repeat; Ankyrin repeat-containing domain; Ion transport domain; Transient receptor ion channel domain; Transient receptor potential channel; Transient receptor potential channel, canonical",III,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006615,trp-2,"trp-2 encodes a transient receptor potential (TRP) channel that, along with trp-1 and spe-41, constitutes one of three C. elegans TRPC family members; trp-2, along with trp-1, controls nicotine-dependent behavior.","Ankyrin repeat; Ankyrin repeat-containing domain; Ion transport domain; Transient receptor ion channel domain; Transient receptor potential channel; Transient receptor potential channel, canonical",III,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006616,trp-4,"trp-4 encodes the pore-forming subunit of a mechanosensitive TRPN (NOMPC) channel; TRP-4 is required for a mechanosensitive conductance in a ciliated mechanosensory neuron and, specifically, for stretch-receptor-mediated proprioception; TRP-4 is expressed in dopamine and interneurons and localizes to cilia.","Ankyrin repeat; Ankyrin repeat-containing domain; Ion transport domain; Transient receptor potential channel, canonical",I,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006617,tars-1,none available,"Aminoacyl-tRNA synthetase, class II (G/ P/ S/T); Anticodon-binding; Beta-grasp domain; TGS; TGS-like; Threonine-tRNA ligase, class IIa; Threonyl/alanyl tRNA synthetase, SAD; Threonyl/alanyl tRNA synthetase, class II-like, putative editing domain",II,-,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006618,trt-1,"trt-1 encodes C. elegans telomerase reverse transcriptase that affects fertility, maintenance of telomere length, and chromosome nondisjunction.",Reverse transcriptase domain; Telomerase reverse transcriptase,I,+,protein_coding,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006619,try-1,none available,"Peptidase S1, PA clan; Peptidase S1A, chymotrypsin family; Serine proteases, trypsin domain",II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006620,svh-1,"svh-1 encodes a homolog of human TRYP1 and ELA2; mutation of human TRYP1 or ELA2 leads, respectively, to hereditary pancreatitis (OMIM:276000) or cyclic haematopoiesis (OMIM:162800).","C-type lectin fold; Kringle; Kringle-like fold; Low-density lipoprotein (LDL) receptor class A repeat; PAN/Apple domain; Peptidase S1, PA clan; SRCR-like domain; Serine proteases, trypsin domain",IV,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006621,try-3,none available,"Peptidase S1, PA clan; Peptidase S1A, chymotrypsin family; Serine proteases, trypsin domain",IV,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006622,try-4,none available,"Peptidase S1, PA clan; Peptidase S1A, chymotrypsin family; Serine proteases, trypsin domain",V,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006623,try-5,none available,"Peptidase S1, PA clan; Peptidase S1A, chymotrypsin family; Serine proteases, trypsin domain",V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006624,try-6,none available,"Chymotrypsin family Peptidase-S1; Peptidase S1, PA clan; Peptidase S1A, chymotrypsin family; Serine proteases, trypsin domain",I,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006625,try-7,none available,"Chymotrypsin family Peptidase-S1; Peptidase S1, PA clan; Serine proteases, trypsin domain",I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006627,tsp-1,none available,Tetraspanin; Tetraspanin/Peripherin,III,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006628,tsp-2,none available,Tetraspanin/Peripherin,III,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006629,tsp-3,none available,Tetraspanin; Tetraspanin/Peripherin,III,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006630,tsp-4,none available,"Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",IV,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006631,tsp-5,none available,"Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",IV,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006632,tsp-6,none available,"Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006633,tsp-7,none available,"Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",I,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006634,tsp-8,"tsp-8 is orthologous to the human gene KANGAI 1 (SUPPRESSION OF TUMORIGENICITY 6, PROSTATE; CD82 ANTIGEN (R2 LEUKOCYTE ANTIGEN, ANTIGEN DETECTED BY MONOCLONAL AND ANTIBODY IA4)) (KAI1; OMIM:600623), which when mutated leads to disease.","Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",X,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006635,tsp-9,none available,"Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",X,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006636,tsp-10,none available,"Tetraspanin, EC2 domain; Tetraspanin/Peripherin",II,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006637,tsp-11,none available,"Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",X,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006638,tsp-12,none available,"Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",IV,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006639,tsp-13,none available,"Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",V,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006640,tsp-14,none available,"Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",X,-,protein_coding,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006641,tsp-15,none available,"Tetraspanin, EC2 domain; Tetraspanin/Peripherin",I,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006642,tsp-16,none available,"Tetraspanin, EC2 domain; Tetraspanin/Peripherin",X,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006643,tsp-17,none available,"Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",X,+,protein_coding,5,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006644,tsp-18,none available,"Tetraspanin, EC2 domain; Tetraspanin/Peripherin",II,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006645,tsp-19,none available,Tetraspanin/Peripherin,I,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006646,tsp-20,none available,"Tetraspanin; Tetraspanin, EC2 domain; Tetraspanin/Peripherin",X,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006647,tsr-1,"tsr-1 encodes a homolog of human transportin-SR, a nuclear transport receptor, and affects embryonic viability.",Armadillo-type fold; Exportin-1/Importin-beta-like,II,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006648,ttb-1,none available,"Cyclin-like; Transcription factor TFIIB; Transcription factor TFIIB, cyclin-like domain; Zinc finger, TFIIB-type",V,+,protein_coding,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006649,tth-1,"tth-1 encodes a thymosin beta ortholog that contains four functionally distinct thymosin beta repeats; in vitro, TTH-1 binds multiple actin monomers as well as filamentous actin suggesting that, as its homology predicts, TTH-1 plays a direct role in regulating actin polymerization and cytoskeletal organization in C. elegans; consistent with this, loss of tth-1 activity via a deletion mutation that removes upstream sequences results in animals with a dumpy morphology that are sterile as a result of maternal effect lethality associated with deformed oocytes containing abnormally distributed actin; tth-1 mRNA is present throughout development, while TTH-1 protein is detected in the adult gonad in the inside edges of the membranous structures surrounding germline nuclei, the cytoplasm and cortex of oocytes, early embryos at points of cell contact, the developing nerve ring, and then throughout the larval and adult body, with specific enrichment in the intestine and spermatheca.",Beta-thymosin,X,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006652,ttx-1,"ttx-1 encodes a homeodomain protein that is a member of the OTD/OTX subclass of homeodomain transcription factors; ttx-1 is expressed at higher levels in the AFD thermosensory neurons as compared to the AWB olfactory neurons and is necessary and partly sufficient for specification of the AFD thermosensory neuron fate and thus for proper AFD-mediated thermosensory behavior and normal expression of genes such as gcy-8, nhr-38, ceh-14, tax-2, and dac-1; TTX-1 is also required for remodeling of glial cells during dauer larval development which is mediated by regulation of ver-1 expression; a TTX-1::GFP fusion protein is nuclear and expressed in the AFD neurons and the nine pharyngeal marginal cells.",Homeobox domain; Homeobox domain-like,V,-,protein_coding,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006654,ttx-3,"ttx-3 encodes a LIM homeodomain protein required for functions of the interneuron AIY, including thermosensory behavior and olfactory learning.","Homeobox domain; Homeobox domain-like; Zinc finger, LIM-type",X,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006655,tub-1,"tub-1 encodes a TUBBY homolog that affects fat storage across species including C. elegans; tub-1 functions with kat-1, a 3-ketoacyl-coA thiolase, to affect lipid accumulation; tub-1 is also required for normal life span as tub-1 mutants show extended life span which is dependent on daf-16/FOXO3a; tub-1 interacts with a novel RabGTPase-activating protein RBG-3 and upregulates the activity of a small GTPase, RAB-7, suggesting the involvement of an endocytic pathway in regulating fat storage; tub-1 is expressed in ciliated neurons where its activity is required for proper localization of G protein-coupled receptors to nonmotile primary cilia; tub-1 localizes predominantly to the cytoplasm, but undergoes transport supporting its involvement in neuronal trafficking and chemosensation.","Tubby C-terminal-like domain; Tubby, C-terminal",II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006656,twk-1,none available,Potassium channel domain; Two pore domain potassium channel,I,-,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006657,twk-2,"twk-2 encodes one of 44 C. elegans TWK (two-P domain K+) potassium channel subunits that contain two pore-forming domains and four transmembrane domains; the precise role of TWK-2 in C. elegans development and/or behavior is not yet known, but TWK-2 may function redundantly with other TWK channels; TWK-2 is expressed in a subset of neurons.",Potassium channel domain; Two pore domain potassium channel,II,-,protein_coding,6,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006658,twk-3,none available,Potassium channel domain; Two pore domain potassium channel,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006659,twk-4,none available,Potassium channel domain; Two pore domain potassium channel,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006660,twk-5,"twk-5 encodes one of 44 C. elegans TWK (two-P domain K+) potassium channel subunits that contain two pore-forming domains and four transmembrane domains; as loss of TWK-5 function via RNA-mediated interference (RNAi) does not result in any abnormalities, the precise role of TWK-5 in C. elegans development and/or behavior is not yet known; TWK-5 may, however, function redundantly with other TWK channels; the TWK-5 expression pattern is not yet known.",Potassium channel domain; Two pore domain potassium channel,II,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006661,twk-6,"twk-6 encodes one of 44 C. elegans TWK (two-P domain K+) potassium channel subunits that contain two pore-forming domains and four transmembrane domains; as loss of TWK-6 function via RNA-mediated interference (RNAi) does not result in any abnormalities, the precise role of TWK-6 in C. elegans development and/or behavior is not yet known; TWK-6 may, however, function redundantly with other TWK channels; TWK-6 is expressed in the hypodermis.",Potassium channel domain; Two pore domain potassium channel,III,+,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006662,twk-7,none available,"Potassium channel domain; Two pore domain potassium channel; Two pore domain potassium channel, TASK family",III,-,protein_coding,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006663,twk-8,twk-8 encodes one of more than 40 TWK (two-P domain K+) potassium channels in C. elegans that contain two pore regions and four transmembrane domains; expressed in body-wall muscle.,"Potassium channel domain; Two pore domain potassium channel; Two pore domain potassium channel, TASK family",IV,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
WBGene00006664,twk-9,none available,Potassium channel domain; Two pore domain potassium channel,IV,+,protein_coding,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
